Name,Symbol,Accession,Description,Entrez,Gene Symbol,Ensembl,MitoCarta2_List,Matrix,IMS,Coverage [%],# Peptides,# PSMs,# Protein Unique Peptides,# Unique Peptides,Chromosome,Modifications,Acetyl (K) Count,Acetyl (K) Positions,TAC-MI_126_Proteins,DKO_127N_Proteins,Sham_127C_Proteins,DKO_128N_Proteins,DFC_128C_Proteins,Sham_129N_Proteins,DKO_129C_Proteins,TAC-MI_130N_Proteins,Sham_130C_Proteins,DFC_131N_Proteins,TAC-MI_131C_Proteins,TAC-MI_126_Proteins_norm,DKO_127N_Proteins_norm,Sham_127C_Proteins_norm,DKO_128N_Proteins_norm,DFC_128C_Proteins_norm,Sham_129N_Proteins_norm,DKO_129C_Proteins_norm,TAC-MI_130N_Proteins_norm,Sham_130C_Proteins_norm,DFC_131N_Proteins_norm,TAC-MI_131C_Proteins_norm,TAC-MI_126_Proteins_norm_log2,DKO_127N_Proteins_norm_log2,Sham_127C_Proteins_norm_log2,DKO_128N_Proteins_norm_log2,DFC_128C_Proteins_norm_log2,Sham_129N_Proteins_norm_log2,DKO_129C_Proteins_norm_log2,TAC-MI_130N_Proteins_norm_log2,Sham_130C_Proteins_norm_log2,DFC_131N_Proteins_norm_log2,TAC-MI_131C_Proteins_norm_log2,A,DKOvsDFC_Log2FC,TACMIvsSham_Log2FC,DKOvsTACMI_Log2FC,DFCvsSham_Log2FC,DKOvsDFC_t,TACMIvsSham_t,DKOvsTACMI_t,DFCvsSham_t,DKOvsDFC_p_value,TACMIvsSham_p_value,DKOvsTACMI_p_value,DFCvsSham_p_value,F,F.p.value,DKOvsDFC_significant,TACMIvsSham_significant,DKOvsTACMI_significant,DFCvsSham_significant
High mobility group protein HMG-I/HMG-Y,Hmga1,P17095,High mobility group protein HMG-I/HMG-Y OS=Mus musculus GN=Hmga1 PE=1 SV=4,15361,Hmga1; Hmga1-rs1; Hmga1b,ENSMUSG00000046711.15,False,False,False,41,7,22,2,2,17; 11,Acetyl [K15(100)],1,Acetyl [K15(100)],86.7,116.1,140.8,75.2,120.2,123.0,103.8,83.9,131.5,108.9,69.6,88.63690743484474,102.96439784884247,155.03353982030822,91.74325153460272,104.92335739812624,145.39574105561516,102.57775004807901,79.6413658839142,146.14375069036845,90.23037757317545,69.40941352116613,-0.22550095211430143,-0.009334822633408457,0.5810999571673303,-0.17580645851146226,0.01785547416203581,0.48850460685047015,-0.014762570940983544,-0.37989053425244723,0.4959077353400847,-0.19979527557404175,-0.5782771594932736,6.695336593255121,0.0243352833440538,-0.91639364840597,0.327921597924724,-0.6128073338253001,0.223242366769136,-9.39890560289825,3.3632971479093396,-5.62165468314021,0.82811238401952,4.3161017673820095e-06,0.007824221489595141,0.000275081275457395,30.712830297200398,3.46495935867168e-05,0,-1,1,-1
Nucleophosmin,Npm1,Q61937,Nucleophosmin OS=Mus musculus GN=Npm1 PE=1 SV=1,18148,Npm1,ENSMUSG00000057113.13,False,False,False,39,13,42,0,13,11,Acetyl [K154(100)],1,Acetyl [K154(100)],1964.8,1971.0,1982.7,1296.7,1959.3,1942.2,1725.9,2054.1,1985.2,2133.4,2027.4,2008.694299054013,1748.0002425501166,2183.1320980236155,1581.9610939483955,1710.2856418481592,2295.8342136440306,1705.5774451635796,1949.8370639111818,2206.2705237301857,1767.653696185606,2021.8483473105202,0.07116104594146044,-0.12939158766070946,0.19130245558064551,-0.27338285344250046,-0.16085967701121362,0.26392149346161453,-0.16483670778605308,0.028256599028438245,0.20651272636495754,-0.11326131092699931,0.0805778164503721,10.900881257347699,-0.0521432223273131,-0.16058040466231602,-0.249202203436511,-0.3576393857715129,-0.857536925894613,-2.9525857438644,-4.58207136016086,-5.881665262806259,0.412430568667863,0.0153915428642377,0.00117567234122204,0.000195896721016891,22.668655810279002,0.000122760678535416,0,0,-1,-1
"2-amino-3-ketobutyrate coenzyme A ligase, mitochondrial",Gcat,O88986,"2-amino-3-ketobutyrate coenzyme A ligase, mitochondrial OS=Mus musculus GN=Gcat PE=1 SV=2",26912,Gcat,ENSMUSG00000006378.13,True,False,False,24,9,17,2,9,15,Acetyl [K167],1,Acetyl [K167],187.3,335.5,328.6,211.3,305.1,294.9,292.8,175.2,327.6,409.3,157.8,191.4843455887707,297.54139085518216,361.8183322794977,257.78389693166963,266.32376324599267,348.59515477480414,289.3522660315755,166.3071192236206,364.08131350695595,339.1303355436245,157.3678944488508,-0.47126416617996636,0.1645997565016959,0.4467748883932323,-0.04232847334103518,0.004690542942631382,0.3930618985987291,0.12433632389830329,-0.6746406901779727,0.45577007771455413,0.3533492220652601,-0.7543493804154187,8.052346808342,-0.0968173468176214,-1.06528703382662,0.7156206146107741,-0.25284907239822896,-0.827689014790351,-10.182060229762,6.83993324639686,-2.16160023490598,0.42831352530138594,2.1599957756137297e-06,6.0517134854443296e-05,0.0575893721425188,37.5079290852025,1.4738685969822598e-05,0,-1,1,0
"[3-methyl-2-oxobutanoate dehydrogenase [lipoamide]] kinase, mitochondrial",Bckdk,O55028,"[3-methyl-2-oxobutanoate dehydrogenase [lipoamide]] kinase, mitochondrial OS=Mus musculus GN=Bckdk PE=1 SV=1",12041,Bckdk,ENSMUSG00000030802.14,True,True,False,33,11,26,0,10,7,Acetyl [K184(100)],1,Acetyl [K184(100)],451.1,499.6,495.3,350.2,472.4,431.0,446.8,433.9,461.2,588.9,421.6,461.17772714946324,443.0750487965694,545.3701155752746,427.240514460344,412.36101526518166,509.4761332924401,441.5389086847948,411.8759077119234,512.5589187710868,487.94003078827376,420.44552788108683,0.006307251777567302,-0.05146450149666748,0.24822006055879875,-0.10396712536119246,-0.15510764075764172,0.149998976994679,-0.05647501242119901,-0.1568058474811771,0.15870226520654285,0.0876882602907294,-0.127096687310436,8.84287177686077,-0.036925856192897996,-0.27817219525802506,0.0218962145783284,-0.219350124486798,-0.44719854113644003,-3.7665048280951696,0.29647894121762497,-2.6564869655604397,0.664836305400593,0.00409201641203672,0.773296528228527,0.0252264399617756,5.961066165655639,0.0148387433227739,0,-1,0,0
Cardiomyopathy-associated protein 5,Cmya5,E9QLJ0,Cardiomyopathy-associated protein 5 OS=Mus musculus GN=Cmya5 PE=1 SV=1,76469,Cmya5,ENSMUSG00000047419.5,False,False,False,23,60,133,5,60,13,Acetyl [K1552],1,Acetyl [K1552],2246.8,2869.1,2610.8,2221.4,3007.2,2387.7,2604.4,2314.1,2492.7,3401.5,2279.5,2296.9942747936466,2544.488836073333,2874.727029565772,2710.085890411788,2625.0043291817406,2822.450495272295,2573.7330657535354,2196.639866411989,2770.285379056132,2818.3528862732437,2273.2580189870428,-0.16815854374603134,-0.020529943066774692,0.1555191665055613,0.07043277087492328,0.024413997505360996,0.12904247230637012,-0.00404337211207384,-0.2326074416613526,0.10212879759258087,0.12694645837984098,-0.18314436257838018,11.3336900892436,-0.0603937427105734,-0.32353359479676097,0.20992326789394897,-0.0532165841922385,-1.0339087657955701,-6.1924807141965,4.0179623037632,-0.911039627825889,0.326987834696687,0.00013211930670960402,0.0027588472973185,0.384991187361591,14.2996451038681,0.000756756451015661,0,-1,1,0
Integrin-linked protein kinase,Ilk,O55222,Integrin-linked protein kinase OS=Mus musculus GN=Ilk PE=1 SV=2,16202,Ilk,ENSMUSG00000030890.16,False,False,False,46,24,66,11,24,7,Acetyl [K426(100)],1,Acetyl [K426(100)],3151.0,3000.3,2700.9,1897.8,3081.4,2445.4,2702.9,3334.8,2718.2,3259.1,3620.2,3221.3944097715776,2660.844813659622,2973.935281964989,2315.297111201716,2689.773989073097,2890.6564648569215,2671.0732235544583,3165.5307145372717,3020.896905905395,2700.3656891527644,3610.286764789161,0.16021853562894783,-0.11558239987709307,0.04490648063081437,-0.31626943189036894,-0.09998181753980617,0.003930392835039598,-0.11004724564934776,0.13498062228962837,0.06751017854527497,-0.09431197825573712,0.3246466632826781,11.493251056194902,-0.0834861279078272,0.16783292306337602,-0.38724829953935797,-0.135929248568155,-1.01931471363052,2.29100553981114,-5.28613804332121,-1.65961323815654,0.333513867582718,0.0464581990903069,0.000432241216013234,0.12985225036154402,10.3247709613269,0.00249235717609123,0,0,-1,0
Elongation factor 1-alpha 1,Eef1a1,P10126,Elongation factor 1-alpha 1 OS=Mus musculus GN=Eef1a1 PE=1 SV=3,13627,Eef1a1; LOC101056619,ENSMUSG00000037742.14,False,False,False,70,28,220,8,18,9,Acetyl [K244(100)],1,Acetyl [K244(100)],2844.5,2475.9,2048.4,1752.2,2499.9,2010.1,2350.6,3773.9,1965.5,2708.7,3787.5,2908.0470957141392,2195.775647148571,2255.4737426698816,2137.666560358123,2182.178878199466,2376.0973910235125,2322.9215728614113,3582.342678299211,2184.3767451096514,2244.3252867994515,3777.128645278976,0.21402798264684364,-0.19129199633959537,-0.15259216032021605,-0.22998581648446326,-0.20025328366730477,-0.07742868093435185,-0.1100822049033745,0.5148806974763396,-0.19880094812726767,-0.15974085954049855,0.5912672701938924,11.291806935854302,0.00287706569475787,0.582999246566304,-0.617178656014838,-0.0370564751432916,0.0278923155188518,6.319137285416219,-6.68960839993621,-0.35925175382558006,0.9783299663528091,0.00011293641981606102,7.22110007406895e-05,0.7273272114410959,20.9164564674589,0.000170261626480715,0,1,-1,0
"Malonyl-CoA-acyl carrier protein transacylase, mitochondrial",Mcat,Q8R3F5,"Malonyl-CoA-acyl carrier protein transacylase, mitochondrial OS=Mus musculus GN=Mcat PE=1 SV=3",223722,Mcat,ENSMUSG00000048755.8,True,True,False,39,11,36,11,11,15,Acetyl [K312(100)],1,Acetyl [K312(100)],369.2,418.1,422.0,321.7,423.1,390.5,374.9,385.7,411.0,522.2,362.1,377.44805334422927,370.79599259776955,464.6601832682533,392.4707981207672,369.32672641553427,461.60192587168876,370.4855346148826,366.1224650944661,456.76868086495386,432.67496022692575,361.10845741399794,-0.08427963020988116,-0.10993208397435517,0.21561828960506269,-0.02797242205588013,-0.11566006871231771,0.2060915071336904,-0.11114052153029164,-0.12823143658302705,0.1909059972099474,0.11272589550237377,-0.1481255263853427,8.64441392577464,-0.0815479225818674,-0.324417462375653,0.0371971885392437,-0.20567235125454197,-1.13861367862939,-5.0643384779732505,0.58066896834791,-2.87170224623677,0.28298811858585,0.000587863506295419,0.575088528353085,0.0176095578490654,10.2420611248523,0.00256385895450006,0,-1,0,0
"Adenylate kinase 4, mitochondrial",Ak4,Q9WUR9,"Adenylate kinase 4, mitochondrial OS=Mus musculus GN=Ak4 PE=1 SV=1",11639,Ak4,ENSMUSG00000028527.18,True,True,False,57,13,39,0,13,4,Acetyl [K60(100)],1,Acetyl [K60(100)],1369.7,1700.5,1805.1,1358.4,1653.5,1389.1,1590.1,1358.4,1476.6,2099.8,1373.8,1400.2995630162266,1508.104724736922,1987.578428477545,1657.234479848462,1443.3508440748897,1642.026210571992,1571.3764966421043,1289.4497189119077,1641.0331731513159,1739.814020460549,1370.038107692213,-0.15332802971439818,-0.04632690780051085,0.35194826678430324,0.08971421946719715,-0.10964149536741274,0.07641363359087983,0.012965364547438796,-0.2723080050359723,0.07554088044299512,0.1598695731822044,-0.18484750009670314,10.6048478071519,-0.0063298135026848,-0.37146210522175105,0.2222787370204,-0.14285355469866598,-0.0592766581858024,-3.88921828952635,2.3272643891265403,-1.33777738142016,0.9539701256208779,0.0033724042016012898,0.0437356805186707,0.212362492516022,5.14464157030408,0.022641585929837005,0,-1,0,0
"Pyruvate dehydrogenase phosphatase regulatory subunit, mitochondrial",Pdpr,Q7TSQ8,"Pyruvate dehydrogenase phosphatase regulatory subunit, mitochondrial OS=Mus musculus GN=Pdpr PE=1 SV=1",319518,Pdpr,ENSMUSG00000033624.10,True,True,False,33,25,60,6,25,8,Acetyl [K853(100)],1,Acetyl [K853(100)],1435.9,1664.3,1593.9,1224.4,1710.2,1362.8,1523.7,1494.8,1522.9,1954.2,1468.8,1467.9784934912752,1476.0004077504611,1755.0281187470828,1493.7558135501006,1492.844640784322,1610.937527728393,1505.7583598098072,1418.9262660700233,1692.489109706176,1619.1754256519691,1464.7779681018508,-0.07092414445760653,-0.06306185675005871,0.18673916861914108,-0.045810648767227846,-0.04669094359840287,0.06314557061509518,-0.034264708066029215,-0.11995535441664451,0.13439157413405667,0.07050432272099094,-0.07407298003331242,10.590539261360199,-0.0596190940890668,-0.21640959742528698,0.0406050884414118,-0.116185414894808,-0.985070107512835,-3.99772845456109,0.750096665737034,-1.9197000707671001,0.349210145142285,0.00284689125996049,0.47151257037813393,0.0856454933996857,6.0466332155600595,0.014225356000741,0,-1,0,0
"Isoform 3 of ATP-dependent 6-phosphofructokinase, muscle type",Pfkm,P47857-3,"Isoform 3 of ATP-dependent 6-phosphofructokinase, muscle type OS=Mus musculus GN=Pfkm",18642,Pfkm,,False,False,False,64,48,294,0,43,15,Acetyl [K829(100)],1,Acetyl [K829(100)],5558.9,6736.3,6001.7,4822.0,6678.0,5524.9,6186.5,5583.8,5909.1,6874.5,5258.8,5683.087713259036,5974.152224196017,6608.414743888805,5882.792006646999,5829.269390222022,6530.869347627384,6113.653667364555,5300.374956169251,6567.13336277153,5695.9479396399865,5244.399767602133,-0.06158965321322185,0.010469363209979932,0.15603959763911313,-0.011763606558416129,-0.02494956045787511,0.13901041145443394,0.04377019179262831,-0.1621702138383334,0.14699911777094776,-0.05832867516732243,-0.17748697263195012,12.5340489201143,0.0557977672939991,-0.281098655515999,0.147907596042563,-0.188988826767435,1.00120850693824,-5.63925177085296,2.9672435514660602,-3.39112531293316,0.34174589980697995,0.000268754591371732,0.0150211490748831,0.00747762722413253,10.9891213987314,0.00199761935650686,0,-1,1,0
Profilin-1,Pfn1,P62962,Profilin-1 OS=Mus musculus GN=Pfn1 PE=1 SV=2,18643,Pfn1,ENSMUSG00000018293.4,False,False,False,74,9,82,3,9,11,Acetyl [K126(100)],1,Acetyl [K126(100)],2923.3,2407.8,2298.4,1490.3,2583.4,2009.6,2054.1,3173.8,2230.8,2866.2,3466.0,2988.607514466916,2135.3805093922733,2530.746363089463,1818.1511670481173,2255.06656823893,2375.5063514257254,2029.9128745063495,3012.7028252963873,2479.220372928319,2374.823766760656,3456.5090124189915,0.283391115391213,-0.20158915833244606,0.04348059572793339,-0.4336101740138254,-0.1229123073092282,-0.04784726481912749,-0.2746645218201955,0.2949760427714967,0.013804186466435553,-0.04826187243314983,0.4932333583709063,11.2618666135897,-0.217700861517631,0.354054333052789,-0.6604881235666921,-0.0887329289962722,-2.4672889728727205,4.48626362549066,-8.36912181889336,-1.00564497410347,0.034618636592436004,0.00135463427373582,1.15723910624122e-05,0.339714944397074,24.0267274638832,9.66839654867101e-05,0,1,-1,0
Iron-sulfur protein NUBPL,Nubpl,Q9CWD8,Iron-sulfur protein NUBPL OS=Mus musculus GN=Nubpl PE=1 SV=2,76826,Nubpl,ENSMUSG00000035142.18,True,False,False,30,8,16,5,8,12,Acetyl [K167(100)],1,Acetyl [K167(100)],280.6,383.3,317.9,333.8,399.4,301.9,379.1,280.9,307.2,435.3,280.7,286.8686992643303,339.9332790306746,350.03666412553963,407.23267768949984,348.63884313487205,356.8697091438229,374.63607941451596,266.64195085567934,341.4095833618341,360.6729417594423,279.93135596826625,-0.22359069092660988,0.02127035409117184,0.06352479045763637,0.2818720799631258,0.05775206168445024,0.09141619892712072,0.1615085926614075,-0.3290774747762448,0.027522302671204812,0.10670994128657973,-0.2589081560398494,8.3878374424655,0.07265267408638999,-0.331346537932889,0.425409116152807,0.0214099041335274,0.93706707240741,-4.77811411195584,6.13452403614997,0.276142845933955,0.37212231365465204,0.0008834116543691221,0.00014205083697195,0.7884005617096491,14.6088367680637,0.000697693549729347,0,-1,1,0
Acyl-protein thioesterase 1,Lypla1,P97823,Acyl-protein thioesterase 1 OS=Mus musculus GN=Lypla1 PE=1 SV=1,18777,Lypla1,ENSMUSG00000025903.14,True,False,False,63,11,41,0,11,1,Acetyl [K224(100)],1,Acetyl [K224(100)],1419.9,1637.4,1279.0,1219.5,1763.6,1154.8,1536.3,1495.3,1268.2,1714.1,1408.8,1451.6210480592395,1452.143884906931,1408.294726066578,1487.7778623197873,1539.4578461508772,1365.0650550489788,1518.2099942087068,1419.4008868440633,1409.4258906884052,1420.2377428666666,1404.9422667905005,0.009141773903595052,0.009661302276533945,-0.034573815920754924,0.04463602927465793,0.09389925684681089,-0.07955339935993777,0.07384824695139791,-0.02324099396098589,-0.0334154855537907,-0.022390654726924808,-0.03801225973058209,10.4943073914749,0.0069608917742556295,0.0318104070155023,0.0600856860968548,0.0849352013381015,0.122851298310522,0.6276811716455429,1.18560739666174,1.49900330231282,0.904805776685059,0.545124308766082,0.26481806245967804,0.166611373912763,1.40096541613828,0.30227065941986103,0,0,0,0
"Malonyl-CoA decarboxylase, mitochondrial",Mlycd,Q99J39,"Malonyl-CoA decarboxylase, mitochondrial OS=Mus musculus GN=Mlycd PE=1 SV=1",56690,Mlycd,ENSMUSG00000074064.6,True,True,False,61,26,77,0,26,8,Acetyl [K227(100)],1,Acetyl [K227(100)],2637.5,3586.2,2777.0,2486.4,3535.4,2519.3,3162.9,2389.3,2602.9,3739.1,2450.9,2696.422645437174,3180.4558446642454,3057.7282676207096,3033.3832528675025,3086.07352533557,2978.012117409848,3125.656701609529,2268.022830827607,2892.757176212624,3098.075342367863,2444.1886723998,-0.09554952229181524,0.1426373883228358,0.08586403491129069,0.07433161789365883,0.09917626543828995,0.0477534552812493,0.11756316345570639,-0.3451610058177472,0.005849056742627923,0.10477606066423206,-0.23724051460032491,11.4923804535801,0.00953456017281162,-0.272472529881691,0.33749440412736603,0.0554873140728631,0.12888522516901502,-4.11794177160875,5.10063273183442,0.7500602900066371,0.9001581155905279,0.00236410431980655,0.0005587446612448179,0.471533462956217,11.0546192198088,0.00195558604658635,0,-1,1,0
Insulin-degrading enzyme (Fragment),Ide,F6RPJ9,Insulin-degrading enzyme (Fragment) OS=Mus musculus GN=Ide PE=1 SV=1,,,ENSMUSG00000056999.14,False,False,False,25,20,47,1,20,19; CHR_MG65_PATCH,Acetyl [K867(100)],1,Acetyl [K867(100)],1440.4,1172.8,1397.8,792.7,1029.5,1224.8,943.7,1523.6,1530.4,1330.0,1498.9,1472.5790250190355,1040.1089215945087,1539.1042752899632,967.0861102590369,898.6572083308732,1447.8105987391662,932.5878874795006,1446.264422654728,1700.8243046124705,1101.987164116835,1494.7955449263782,0.2413873067958754,-0.2602231334234322,0.3051332278292964,-0.36524149119053106,-0.4711149390878031,0.21691513206538637,-0.41764615356913737,0.21537359581279958,0.44927636744826316,-0.17685033107330383,0.26299041839259196,10.2827420353134,-0.0237209576471411,-0.08385780211388999,-0.587620699728122,-0.647757544194871,-0.24078550640126395,-0.951692410173533,-6.668838747199691,-6.575224770615409,0.8148797624959871,0.36502872475868897,7.401117412627321e-05,8.27526422215846e-05,30.332991295628,3.65239646230676e-05,0,0,-1,-1
Up-regulated during skeletal muscle growth protein 5,Usmg5,Q78IK2,Up-regulated during skeletal muscle growth protein 5 OS=Mus musculus GN=Usmg5 PE=1 SV=1,66477,Usmg5; LOC100504912; LOC102642507,ENSMUSG00000071528.3,True,False,False,45,4,41,4,4,19; 4,Acetyl [K16(100)],1,Acetyl [K16(100)],2463.5,3231.2,2568.9,2900.5,3081.2,2393.7,3183.6,2587.1,2568.3,3418.9,2333.5,2518.5354263637832,2865.6206918964667,2828.59133838345,3538.581131331319,2689.5994077795885,2829.5429704457397,3146.112958122007,2455.7828090378357,2854.304143711584,2832.769861202291,2327.110150167258,-0.1479870858073351,0.03827554953336687,0.01951164770933822,0.34259888701342156,-0.05318079824271926,0.019996936603176252,0.1729983599802427,-0.184389136762384,0.03256696079582255,0.021641289338310443,-0.262032610161242,11.4463563949259,0.200394019961218,-0.22216145927976802,0.382760543085999,-0.039794936154987,2.36566395026682,-2.93218940619147,5.0518501867216905,-0.46978171246448097,0.0410230537402644,0.0159225120631483,0.00059825606371114,0.6491948287835559,8.60395158561189,0.00466219682342174,0,0,1,0
Alpha-1-antitrypsin 1-2,Serpina1b,P22599,Alpha-1-antitrypsin 1-2 OS=Mus musculus GN=Serpina1b PE=1 SV=2,20701,Serpina1b,ENSMUSG00000071178.11,False,False,False,62,21,169,8,8,12,Acetyl [K292(100)],1,Acetyl [K292(100)],690.9,1290.9,434.5,828.0,1097.1,622.4,1175.8,857.7,520.0,1285.3,649.8,706.3349405621018,1144.847038613874,478.4238142892324,1010.151758918232,957.6656855364749,735.7260913253242,1161.9548989068526,814.1644757882385,577.9068468364379,1064.9504526611788,648.0206452019216,-0.2045847364779405,0.4921457485146856,-0.766647997424009,0.311562944541782,0.23458490785757036,-0.14576844604574468,0.5135449656035895,0.00038307300417805834,-0.4941002385795681,0.38777720367378166,-0.32889742466832317,9.66879339091093,0.127903497121014,0.29113919796907695,0.6167842489340489,0.7800199497821121,0.772069557263866,1.9648513394421798,4.16257709754915,4.7084690476872995,0.459001375235286,0.0795769088230174,0.0022075938995384,0.000977196983002374,15.4476007999844,0.0005634744814867269,0,0,1,1
Isochorismatase domain-containing protein 2B,Isoc2b,Q9DCC7,Isochorismatase domain-containing protein 2B OS=Mus musculus GN=Isoc2b PE=1 SV=1,67441,Isoc2b,ENSMUSG00000052605.12,False,False,False,19,4,10,2,2,7,Acetyl [K182(100)],1,Acetyl [K182(100)],54.7,95.9,69.0,71.2,78.5,61.4,72.6,56.0,68.1,89.2,52.6,55.92201657077287,85.04983422656326,75.97524323580446,86.86329134659194,68.5231577017713,72.57966260825017,71.74513153651768,53.15752669248147,75.68356974915658,73.90771055580578,52.4559648162836,-0.30768584825940337,0.29720618980333313,0.13442715447974152,0.32764438506147453,-0.014510598485983905,0.06846311627822388,0.05177870298106324,-0.380828253463128,0.12887790345666783,0.09462264991353209,-0.39999540176552273,6.113030328970949,0.18548706690151698,-0.473425892567562,0.588379593777975,-0.0705333656911042,2.15120615047376,-6.13868587140816,7.6292352320681,-0.81801827277197,0.0585879867913854,0.000141311358305981,2.4980213028787198e-05,0.433547619846881,21.948856161814,0.000140032716491675,0,-1,1,0
Nebulette,Nebl,B7ZCI2,Nebulette OS=Mus musculus GN=Nebl PE=1 SV=1,74103,Nebl,ENSMUSG00000053702.16,False,False,False,70,81,484,14,26,2,Acetyl [K596(100)],1,Acetyl [K596(100)],4844.9,5564.1,4374.0,3985.3,6023.4,3975.7,5094.0,5076.7,4284.2,5848.0,4682.5,4953.136710854432,4934.575418352665,4816.169766860995,4862.026334319843,5257.8648165713275,4699.592257843977,5034.017906983761,4819.01456713787,4761.285602339745,4845.4292750039485,4669.677856506615,0.02293587854836865,0.01751939478555542,-0.017520315545084486,-0.003848855109087168,0.10907048711779233,-0.05287097030359966,0.04630378585211936,-0.016668400474493694,-0.034055392075018176,-0.008782077461722437,-0.062083535334803486,12.251190847265699,-0.0301527629851694,0.0162102068875924,0.0385967942631744,0.0849597641359363,-0.524401898546302,0.315196005913639,0.7504873612769699,1.47757807915793,0.6121128091605429,0.7594827435367091,0.47128821000819,0.172151672326765,0.9160221020588459,0.46966718259445506,0,0,0,0
